qtype,shape,rows,width,kernel_variant,iterations,old_baseline_ms,ms,delta_pct,decoded_bytes,encoded_bytes,traffic_gb_s,roofline_pct,blocks_per_s,exact
IQ4_XS,4096x4096,4096,4096,cuda_quant_current_all,1,3.461581,3.0401599407196045,-12.174236549148938,67108864,8912896,25.005842285391633,2.6709936215970553,21556760.590854853,skip
IQ4_XS,11008x4096,11008,4096,cuda_quant_current_all,1,8.388045,7.260159969329834,-13.446339768923105,180355072,23953408,28.14104384243467,3.0058794960942823,24259520.55382299,skip
MXFP4,64x4096,64,4096,cuda_quant_current_all,3,0.010967,0.019797333826621372,80.51731400220092,1048576,139264,59.99999850498645,6.4088868302698625,413793093.1378376,True
MXFP4,4096x4096,4096,4096,cuda_quant_current_all,1,0.651059,0.2815999984741211,-56.747391791815936,67108864,8912896,269.96363782646245,28.83610743713549,1861818191.9066374,skip
MXFP4,11008x4096,11008,4096,cuda_quant_current_all,1,1.959731,0.7229440212249756,-63.11003799883884,180355072,23953408,282.6062239975569,30.186522537658288,1949008441.3624616,skip
NVFP4,64x4096,64,4096,cuda_quant_current_all,3,0.021176,0.020479999482631683,-3.2867421485092416,1048576,147456,58.40000147530813,6.237983494478544,200000005.0524251,True
NVFP4,4096x4096,4096,4096,cuda_quant_current_all,1,1.088302,0.158720001578331,-85.4158127451451,67108864,9437184,482.27096294617434,51.51366833434889,1651612886.801967,skip
NVFP4,11008x4096,11008,4096,cuda_quant_current_all,1,3.180032,0.3960320055484772,-87.54628866789777,180355072,25362432,519.4466636985446,55.48458274925706,1778926930.474468,skip
Q1_0,64x4096,64,4096,cuda_quant_current_all,3,0.036188,0.04369066655635834,20.73247086425981,1048576,36864,24.84375006272444,2.6536797759799655,46875000.118348,True
Q1_0,4096x4096,4096,4096,cuda_quant_current_all,1,0.336589,0.37785598635673523,12.260349077579837,67108864,2359296,183.84824512060226,19.63771043800494,346883481.3596269,skip
Q1_0,11008x4096,11008,4096,cuda_quant_current_all,1,0.973261,0.9880319833755493,1.5176795716204874,180355072,6340608,188.95712197713067,20.183414011656765,356522871.6549635,skip
Q2_K,64x4096,64,4096,cuda_quant_current_all,3,0.162058,0.021162666380405426,-86.94130102777683,1048576,86016,53.61290395101262,5.72665071042647,48387097.42871175,True
Q2_K,4096x4096,4096,4096,cuda_quant_current_all,1,0.72489,0.46486398577690125,-35.87109964589093,67108864,5505024,156.20458934594487,16.68495934051964,140978871.25085273,skip
